path	sample	reads	bases
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/f/7/b/1215437/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0045-Cx	96806271	9057579400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/8/e/2/1216816/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0123-Cx	94281830	9026315200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/0/7/9/1216620/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0372-C	92751261	8918122600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/7/e/4/1216478/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0056-C	92357790	8879835800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/f/e/f/1217207/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0181-C	119660997	11419000600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/b/d/8/1214891/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0173-C	92484154	8827655600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/6/0/f/1216909/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0191-C	106173820	10153052800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/5/1/6/1217371/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0187-C	120673228	11513004000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/e/7/d/1216215/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0250-Cx	89371898	8501051600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/1/3/c/1215814/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0310-C	93660902	9018461000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/3/e/d/1215059/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0085-C	93911602	8990585200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/a/1/4/1216111/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0001-C	99532651	9540790000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/e/d/9/1216073/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0063-C	99274175	9563167200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/3/4/1216679/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0018-Cx	106985408	10257901800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/1/1/4/1216670/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0046-C	112606015	10828726000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/2/8/5/1217278/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0100-C	107407548	10292227800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/7/1/6/1216154/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0075-C	90692259	8505536000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/9/9/e/1216475/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0028-C	102297470	9784120800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/a/2/9/1216257/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0223-C	112659201	10835064600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/d/6/3/1215021/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0090-C	71839118	6817258200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/7/6/f/1216058/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0209-C	94280684	9070377800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/f/0/f/1216176/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0318-C	98306946	9453024600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/8/b/2/1216196/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0073-C	87836073	8472484000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/b/b/a/1215440/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0014-Cx	94187065	9008340200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/4/d/4/1216155/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0090-C	114173381	10952297000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/0/b/5/1216904/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0102-C	112206706	10774455800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/4/2/b/1216654/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0174-Cx	117657462	11086081400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/9/b/f/1215588/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0016-C	94203586	8850717600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/e/7/0/1215443/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0103-Cx	99111860	9478099200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/9/f/4/1215308/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0051-Cx	99456269	9520407000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/8/e/0/1216319/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0102-C	112222820	10773192600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/9/e/4/1216927/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0075-C	112499847	10782052000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/8/3/b/1215234/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0108-C	65483326	6207422800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/a/a/5/1216518/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0293-Cx	123952416	11830190200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/3/d/a/1215371/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0172-C	96863214	9305444600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/c/d/c/1216090/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0067-Cx	82425060	7933075400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/8/7/7/1216445/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0190-C	97337338	9319181000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/1/7/7/1216621/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0377-C	91568360	8786718800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/7/d/5/1215327/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0063-C	86987009	8387884800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/7/d/1215200/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0123-C	112368443	10834668000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/7/d/1/1215571/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0054-C	58417354	8119807560
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/c/6/a/1215590/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0111-Cx	114743616	10876753600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/c/5/a/1215794/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0118-Cx	95410165	9098471800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/c/8/e/1216981/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BK0049-C	61001163	8560700682
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/2/9/f/1215322/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0062-C	91656285	8806871400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/0/d/4/1215958/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0010-C	84291353	8081566000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/d/4/1215203/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0068-C	106808451	10294810800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/c/5/f/1216878/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0106-C	61095361	8567092512
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/e/1/0/1216088/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0055-C	82693306	7923111200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/b/7/1/1216596/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0144-C	89401837	8572836600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/4/9/3/1216114/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0037-C	94896520	9056221600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/8/0/c/1216400/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0234-C	59673001	8078753378
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/6/e/6/1216594/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0132-Cx	90606813	8677196800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/e/1/6/1217240/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0041-C	108288245	10185556800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/9/3/8/1215694/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0232-Cx	117579775	11308443600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/4/2/1216743/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0130-C	104230411	9989360000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/8/b/2/1216461/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0273-C	101181529	9727095800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/1/6/0/1217368/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0244-Cx	116399056	11030939000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/d/7/1/1215828/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0279-C	90209049	8590690800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/c/3/1217224/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0029-C	98026568	9376795800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/6/1/5/1217269/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0375-C	101964303	9786813800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/9/7/e/1216821/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0168-C	105908723	10113720400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/3/5/7/1216677/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0013-C	119262345	11452331400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/4/4/7/1216326/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0072-C	134877268	13072920200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/f/f/4/1216384/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0185-CW	57475819	8218164732
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/5/1/8/1216984/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0134-C	76271607	10721677688
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/1/d/9/1215197/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0235-C	98668024	9508959400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/1/0/5/1215129/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0141-C	92361354	8877344800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/9/0/8/1217036/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0149-C	116118539	11043570800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/d/2/8/1216367/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0009-C	109820423	10593299400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/9/e/f/1216944/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0233-CW	143147922	13904835604
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/a/d/3/1217144/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0059-C	106494173	10229093800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/2/a/d/1215917/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0094-C	106822725	10168523400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/8/6/6/1215213/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0137-C	99398197	9517973000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/f/c/f/1217130/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0113-C	110442444	10572617400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/b/8/c/1216573/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0227-C	98062174	9414681600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/d/8/0/1217386/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0158-C	120494414	10309881600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/1/5/e/1215561/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0372-C	65573598	9264538258
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/0/3/b/1216693/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0180-C	38635335	5174770604
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/b/9/9/1215582/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0078-C	95567739	9123049600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/8/e/a/1216780/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0280-C	95878322	9208373400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/f/3/a/1216798/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0233-C	65126119	8803514118
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/0/0/8/1215349/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0046-C	68775509	9693945414
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/a/d/7/1215709/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0199-Cx	114548882	10870751200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/a/7/4/1215620/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0093-C	63598367	8600697562
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/6/1/c/1215789/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0127-Cx	82115277	7837477200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/8/e/2/1216993/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0017-C	121505812	11613956200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/3/d/e/1214961/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0272-C	99815670	9601906200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/8/2/4/1217259/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0298-C	94545508	9083282800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/3/5/c/1217320/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0050-Cx	112709595	10860435000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/c/1/c/1215767/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0104-C	120117023	11489339400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/5/e/a/1215670/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0079-C	91420690	8756893600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/2/2/6/1215237/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0146-C	94204487	9047611200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/7/0/a/1215768/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0127-C	111041339	10644213800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/a/c/6/1216863/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0285-C	117521519	11278364800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/3/3/e/1215099/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0285-C	102676749	9852949800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/9/6/7/1215643/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0073-C	122174738	11682688800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/0/4/1216433/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0050-C	108750893	10235706400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/9/d/9/1216307/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0348-C	97878723	9415076400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/0/e/5/1217254/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0109-C	111643128	10701239000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/5/7/0/1217402/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0166-C	126050661	10750024400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/8/1/f/1215449/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0276-C	89210715	8590803400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/2/d/d/1216491/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0103-Cx	45460586	4388728800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/2/7/1217113/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0009-C	118716279	11401608200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/8/a/5/1215639/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0030-C	12505272	1201118800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/c/6/d/1216943/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0215-C	70499391	9786779308
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/4/5/4/1215974/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0049-C	89401671	8625472200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/d/9/9/1217287/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0148-C	115008726	10997860200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/e/4/5/1216787/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0044-C	95318931	9159759000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/4/8/0/1215613/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0339-C	93358115	8960290400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/2/4/7/1216104/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0311-C	131221080	12648808400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/5/f/c/1215008/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0216-C	103558188	9927661800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/f/2/8/1215559/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0067-C	86688973	8316244600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/6/0/c/1217331/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0264-C	108750485	10369515200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/7/d/1/1215495/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0363-C	65619034	9125006708
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/7/8/7/1216847/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0095-C	132524083	12769712200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/3/0/d/1215743/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0136-C	110002836	10598312000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/1/c/7/1216941/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0145-C	136912676	11552396000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/1/1/f/1216806/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0246-C	113432810	10914815600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/4/e/f/1215764/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0508-C	68509669	9707648966
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/3/f/0/1216052/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0028-C	98717264	9517257400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/0/0/f/1215502/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0043-C	97974131	9381151800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/0/2/a/1216995/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0030-C	67799436	6509823800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/c/f/3/1214919/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0176-C	48975516	6652888464
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/a/8/d/1217151/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0061-C	71604507	6916344000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/1/5/9/1215153/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0174-Cx	97640816	9262554000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/6/d/2/1214959/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0071-C	101354071	9750040600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/f/c/3/1215533/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0333-C	108585353	10431259400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/8/3/3/1217356/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0318-C	120106360	11400211400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/6/3/d/1217363/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0102-Cx	127152563	12155040600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/8/f/6/1216248/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0092-C	93396173	8989760400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/c/b/c/1216122/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0078-C	56052085	7848019640
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/8/e/c/1217089/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0108-C	63268099	8850261604
